Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2009-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998264004,,,,,,,,,,,,,,,0.049999999981289824,,,,,,,,,,,,,,,,,,-0.039237199822118096,,,,,,,,0.034588009689787015,,,,0.04999999999427081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047118776087302104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020332678115137365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999996930911,,,,,,,,,,-0.029450764700411722,,,0.04999999999308021,,,,,,0.026460512480143947,0.04999999994212157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030393521319231145,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023325554796712437,,,-0.010141502456075598,,0.01290942117746776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997667029,,0.03321836089770989,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998264004,,,,,,,,,,,,,,,0.049999999981289824,,,,,,,,,,,,,,,,,,-0.039237199822118096,,,,,,,,0.034588009689787015,,,,0.04999999999427081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047118776087302104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020332678115137365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999996930911,,,,,,,,,,-0.029450764700411722,,,0.04999999999308021,,,,,,0.026460512480143947,0.04999999994212157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030393521319231145,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023325554796712437,,,-0.010141502456075598,,0.01290942117746776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997667029,,0.03321836089770989,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998264004,,,,,,,,,,,,,,,0.049999999981289824,,,,,,,,,,,,,,,,,,-0.039237199822118096,,,,,,,,0.034588009689787015,,,,0.04999999999427081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047118776087302104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020332678115137365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999996930911,,,,,,,,,,-0.029450764700411722,,,0.04999999999308021,,,,,,0.026460512480143947,0.04999999994212157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030393521319231145,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023325554796712437,,,-0.010141502456075598,,0.01290942117746776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997667029,,0.03321836089770989,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999998264004,,,,,,,,,,,,,,,0.049999999981289824,,,,,,,,,,,,,,,,,,-0.039237199822118096,,,,,,,,0.034588009689787015,,,,0.04999999999427081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047118776087302104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020332678115137365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999996930911,,,,,,,,,,-0.029450764700411722,,,0.04999999999308021,,,,,,0.026460512480143947,0.04999999994212157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030393521319231145,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023325554796712437,,,-0.010141502456075598,,0.01290942117746776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997667029,,0.03321836089770989,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-28,,,,,,0.04999999999524436,,,,,0.049999999999095636,,,,,,,0.04999999999956944,,,,,,,,,,,,,,,,,,,,,0.04999999999986709,,,,,,,,,,,,,,,,,,,,,-0.049999999999840034,,,,,,,,,,,,,,,,-0.04999999999898079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996223767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01964407594413794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999974682,,,,,,,,,,0.03996762241535041,,,,0.049999999999818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999510356,,,,,,,,,,0.04999999999973223,,,,,,,0.04999999999841293,,,,,,0.04999999999967996,,,,,,0.04999999999973554,0.04999999999982338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999811331,,,0.04999999999448326,,,,,,,,0.039569858115934727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-29,,,,,,0.04999999999524436,,,,,0.049999999999095636,,,,,,,0.04999999999956944,,,,,,,,,,,,,,,,,,,,,0.04999999999986709,,,,,,,,,,,,,,,,,,,,,-0.049999999999840034,,,,,,,,,,,,,,,,-0.04999999999898079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996223767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01964407594413794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999974682,,,,,,,,,,0.03996762241535041,,,,0.049999999999818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999510356,,,,,,,,,,0.04999999999973223,,,,,,,0.04999999999841293,,,,,,0.04999999999967996,,,,,,0.04999999999973554,0.04999999999982338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999811331,,,0.04999999999448326,,,,,,,,0.039569858115934727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-30,,,,,,0.04999999999524436,,,,,0.049999999999095636,,,,,,,0.04999999999956944,,,,,,,,,,,,,,,,,,,,,0.04999999999986709,,,,,,,,,,,,,,,,,,,,,-0.049999999999840034,,,,,,,,,,,,,,,,-0.04999999999898079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996223767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01964407594413794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999974682,,,,,,,,,,0.03996762241535041,,,,0.049999999999818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999510356,,,,,,,,,,0.04999999999973223,,,,,,,0.04999999999841293,,,,,,0.04999999999967996,,,,,,0.04999999999973554,0.04999999999982338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999811331,,,0.04999999999448326,,,,,,,,0.039569858115934727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02,,,,,,0.04999999999524436,,,,,0.049999999999095636,,,,,,,0.04999999999956944,,,,,,,,,,,,,,,,,,,,,0.04999999999986709,,,,,,,,,,,,,,,,,,,,,-0.049999999999840034,,,,,,,,,,,,,,,,-0.04999999999898079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996223767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01964407594413794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999974682,,,,,,,,,,0.03996762241535041,,,,0.049999999999818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999510356,,,,,,,,,,0.04999999999973223,,,,,,,0.04999999999841293,,,,,,0.04999999999967996,,,,,,0.04999999999973554,0.04999999999982338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999811331,,,0.04999999999448326,,,,,,,,0.039569858115934727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-03,,,,,,0.04999999999524436,,,,,0.049999999999095636,,,,,,,0.04999999999956944,,,,,,,,,,,,,,,,,,,,,0.04999999999986709,,,,,,,,,,,,,,,,,,,,,-0.049999999999840034,,,,,,,,,,,,,,,,-0.04999999999898079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996223767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01964407594413794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999974682,,,,,,,,,,0.03996762241535041,,,,0.049999999999818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999510356,,,,,,,,,,0.04999999999973223,,,,,,,0.04999999999841293,,,,,,0.04999999999967996,,,,,,0.04999999999973554,0.04999999999982338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999811331,,,0.04999999999448326,,,,,,,,0.039569858115934727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-04,,,,,,0.04999999999721487,,,,,,,,,,,,0.04999999999824218,,,,,,,,,,,,,,,,,,,,,0.049999999999480016,,,,,,,,,,,,,,,,,,,,,-0.03364031134287858,,,,,,,,,,,,0.03704297269112801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999055042,,,,,,,,,,,,,,,,,,,,0.016809311711340553,,,,,,,,,,,,,,,,,,,,,-0.049999999999505954,,,,,,,,,,,,,0.04999999999368506,,,,,,,,,,,,,,,-0.04999999999937278,,,,,,0.011897269895383427,,,,,,,,,,,,,,,,,,,0.027889952702504838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999897668,,,,,,,0.04999999999874986,,,,,,,,,,,,0.04999999999909496,0.04999999999958279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01635968859402895,,,0.040020983404201446,,,,,,,,,0.030983024622662354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-05,,,,,,0.04999999999721487,,,,,,,,,,,,0.04999999999824218,,,,,,,,,,,,,,,,,,,,,0.049999999999480016,,,,,,,,,,,,,,,,,,,,,-0.03364031134287858,,,,,,,,,,,,0.03704297269112801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999055042,,,,,,,,,,,,,,,,,,,,0.016809311711340553,,,,,,,,,,,,,,,,,,,,,-0.049999999999505954,,,,,,,,,,,,,0.04999999999368506,,,,,,,,,,,,,,,-0.04999999999937278,,,,,,0.011897269895383427,,,,,,,,,,,,,,,,,,,0.027889952702504838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999897668,,,,,,,0.04999999999874986,,,,,,,,,,,,0.04999999999909496,0.04999999999958279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01635968859402895,,,0.040020983404201446,,,,,,,,,0.030983024622662354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-06,,,,,,0.04999999999721487,,,,,,,,,,,,0.04999999999824218,,,,,,,,,,,,,,,,,,,,,0.049999999999480016,,,,,,,,,,,,,,,,,,,,,-0.03364031134287858,,,,,,,,,,,,0.03704297269112801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999055042,,,,,,,,,,,,,,,,,,,,0.016809311711340553,,,,,,,,,,,,,,,,,,,,,-0.049999999999505954,,,,,,,,,,,,,0.04999999999368506,,,,,,,,,,,,,,,-0.04999999999937278,,,,,,0.011897269895383427,,,,,,,,,,,,,,,,,,,0.027889952702504838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999897668,,,,,,,0.04999999999874986,,,,,,,,,,,,0.04999999999909496,0.04999999999958279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01635968859402895,,,0.040020983404201446,,,,,,,,,0.030983024622662354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-09,,,,,,0.04999999999721487,,,,,,,,,,,,0.04999999999824218,,,,,,,,,,,,,,,,,,,,,0.049999999999480016,,,,,,,,,,,,,,,,,,,,,-0.03364031134287858,,,,,,,,,,,,0.03704297269112801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999055042,,,,,,,,,,,,,,,,,,,,0.016809311711340553,,,,,,,,,,,,,,,,,,,,,-0.049999999999505954,,,,,,,,,,,,,0.04999999999368506,,,,,,,,,,,,,,,-0.04999999999937278,,,,,,0.011897269895383427,,,,,,,,,,,,,,,,,,,0.027889952702504838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999897668,,,,,,,0.04999999999874986,,,,,,,,,,,,0.04999999999909496,0.04999999999958279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01635968859402895,,,0.040020983404201446,,,,,,,,,0.030983024622662354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-10,,,,,,0.04999999999721487,,,,,,,,,,,,0.04999999999824218,,,,,,,,,,,,,,,,,,,,,0.049999999999480016,,,,,,,,,,,,,,,,,,,,,-0.03364031134287858,,,,,,,,,,,,0.03704297269112801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999055042,,,,,,,,,,,,,,,,,,,,0.016809311711340553,,,,,,,,,,,,,,,,,,,,,-0.049999999999505954,,,,,,,,,,,,,0.04999999999368506,,,,,,,,,,,,,,,-0.04999999999937278,,,,,,0.011897269895383427,,,,,,,,,,,,,,,,,,,0.027889952702504838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999897668,,,,,,,0.04999999999874986,,,,,,,,,,,,0.04999999999909496,0.04999999999958279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01635968859402895,,,0.040020983404201446,,,,,,,,,0.030983024622662354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-11,,,,,,,,,,,,,,,,,,,,,-0.024612508082472503,-0.027232691859062248,,,,,,0.017044674479403502,,,,,,,,,,0.029321221283102467,,,,,,,,,,,,-0.03901606454129451,,,,,,,,,,,,,,,,,,,,,,0.016774167983895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037203541104358334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023257622724954838,0.049999999956855765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04603182620304804,,,0.02081030813349563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028168715342918947,,,,,0.022199628641948993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027785710239310004,,,,,,,,,,,,0.049999999998414354,0.049999999990728856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014206909254040584,,,,,,,,,,,-0.016013325007505665,,,0.049999999807939635,,,,,,,,,,,,,,,,,,,0.0499999999954794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-12,,,,,,,,,,,,,,,,,,,,,-0.024612508082472503,-0.027232691859062248,,,,,,0.017044674479403502,,,,,,,,,,0.029321221283102467,,,,,,,,,,,,-0.03901606454129451,,,,,,,,,,,,,,,,,,,,,,0.016774167983895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037203541104358334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023257622724954838,0.049999999956855765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04603182620304804,,,0.02081030813349563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028168715342918947,,,,,0.022199628641948993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027785710239310004,,,,,,,,,,,,0.049999999998414354,0.049999999990728856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014206909254040584,,,,,,,,,,,-0.016013325007505665,,,0.049999999807939635,,,,,,,,,,,,,,,,,,,0.0499999999954794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-13,,,,,,,,,,,,,,,,,,,,,-0.024612508082472503,-0.027232691859062248,,,,,,0.017044674479403502,,,,,,,,,,0.029321221283102467,,,,,,,,,,,,-0.03901606454129451,,,,,,,,,,,,,,,,,,,,,,0.016774167983895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037203541104358334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023257622724954838,0.049999999956855765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04603182620304804,,,0.02081030813349563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028168715342918947,,,,,0.022199628641948993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027785710239310004,,,,,,,,,,,,0.049999999998414354,0.049999999990728856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014206909254040584,,,,,,,,,,,-0.016013325007505665,,,0.049999999807939635,,,,,,,,,,,,,,,,,,,0.0499999999954794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-17,,,,,,,,,,,,,,,,,,,,,-0.024612508082472503,-0.027232691859062248,,,,,,0.017044674479403502,,,,,,,,,,0.029321221283102467,,,,,,,,,,,,-0.03901606454129451,,,,,,,,,,,,,,,,,,,,,,0.016774167983895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037203541104358334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023257622724954838,0.049999999956855765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04603182620304804,,,0.02081030813349563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028168715342918947,,,,,0.022199628641948993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027785710239310004,,,,,,,,,,,,0.049999999998414354,0.049999999990728856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014206909254040584,,,,,,,,,,,-0.016013325007505665,,,0.049999999807939635,,,,,,,,,,,,,,,,,,,0.0499999999954794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
